,time,COOLDUTY.0,ES0_TEMP.0,HTR_DUTY.0,SNK_TEMP.0,COOLDUTY.1,ES0_TEMP.1,HTR_DUTY.1,SNK_TEMP.1,COOLDUTY.2,ES0_TEMP.2,HTR_DUTY.2,SNK_TEMP.2,COOLDUTY.3,ES0_TEMP.3,HTR_DUTY.3,SNK_TEMP.3,COOLDUTY.4,ES0_TEMP.4,HTR_DUTY.4,SNK_TEMP.4,COOLDUTY.5,ES0_TEMP.5,HTR_DUTY.5,SNK_TEMP.5,COOLDUTY.6,ES0_TEMP.6,HTR_DUTY.6,SNK_TEMP.6,COOLDUTY.7,ES0_TEMP.7,HTR_DUTY.7,SNK_TEMP.7
20,08/11/24 12:13:00.900,0.0,-99.9,0.0,24.5,0.9,66.2,33.3,54.3,0.9,65.7,38.0,53.3,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,0.9,65.9,34.9,55.3,0.0,-99.9,0.0,24.3
21,08/11/24 12:13:05.900,0.0,-99.9,0.0,24.5,0.9,66.0,36.1,53.8,0.9,65.7,38.8,53.0,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,0.9,66.8,26.7,55.3,0.0,-99.9,0.0,24.3
22,08/11/24 12:13:10.900,0.0,-99.9,0.0,24.5,0.6,65.7,100.0,53.3,0.6,65.8,100.0,52.5,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.8,66.9,100.0,55.0,0.0,-99.9,0.0,24.3
23,08/11/24 12:13:15.900,0.0,-99.9,0.0,24.4,0.6,66.0,100.0,53.7,0.6,65.9,100.0,53.0,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.7,66.9,100.0,55.3,0.0,-99.9,0.0,24.3
24,08/11/24 12:13:20.900,0.0,-99.9,0.0,24.5,0.6,67.2,100.0,55.2,0.6,66.5,100.0,54.2,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.7,67.8,100.0,56.6,0.0,-99.9,0.0,24.3
25,08/11/24 12:13:25.900,0.0,-99.9,0.0,24.5,0.7,68.9,96.9,57.0,0.6,68.2,100.0,55.7,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.8,69.1,95.7,58.0,0.0,-99.9,0.0,24.3
26,08/11/24 12:13:30.900,0.0,-99.9,0.0,24.5,0.7,70.4,85.1,58.8,0.7,69.3,94.5,57.0,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.8,70.5,85.1,59.4,0.0,-99.9,0.0,24.3
27,08/11/24 12:13:35.900,0.0,-99.9,0.0,24.5,0.7,71.8,73.7,60.3,0.7,70.7,83.1,58.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.8,71.7,75.3,60.6,0.0,-99.9,0.0,24.4
28,08/11/24 12:13:40.900,0.0,-99.9,0.0,24.5,0.8,73.1,62.4,61.4,0.7,71.6,76.5,59.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,0.9,72.6,67.8,61.5,0.0,-99.9,0.0,24.4
29,08/11/24 12:13:45.900,0.0,-99.9,0.0,24.5,2.8,75.1,42.7,61.8,2.7,73.8,53.7,59.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,3.0,75.8,36.9,61.0,0.0,-99.9,0.0,24.4
30,08/11/24 12:13:50.900,0.0,-99.9,0.0,24.5,2.5,74.7,47.5,60.1,2.3,73.7,56.5,56.9,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,2.8,75.7,38.4,58.5,0.0,-99.9,0.0,24.4
31,08/11/24 12:13:55.916,0.0,-99.9,0.0,24.5,2.0,73.1,63.1,58.0,1.9,72.5,68.6,55.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,2.3,74.7,49.0,56.4,0.0,-99.9,0.0,24.4
32,08/11/24 12:14:00.916,0.0,-99.9,0.0,24.5,1.7,71.8,76.1,56.7,1.6,71.8,76.5,54.5,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,2.0,73.5,60.4,55.3,0.0,-99.9,0.0,24.4
33,08/11/24 12:14:05.916,0.0,-99.9,0.0,24.5,1.4,71.4,81.6,56.3,1.3,71.1,84.7,54.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.6,72.6,70.6,54.8,0.0,-99.9,0.0,24.4
34,08/11/24 12:14:10.932,0.0,-99.9,0.0,24.5,1.3,71.8,79.6,56.5,1.2,71.3,84.7,54.6,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.5,72.6,71.8,55.1,0.0,-99.9,0.0,24.5
35,08/11/24 12:14:15.947,0.0,-99.9,0.0,24.5,1.2,72.3,76.9,57.2,1.2,71.6,83.9,55.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,1.4,72.6,73.3,55.8,0.0,-99.9,0.0,24.5
36,08/11/24 12:14:20.947,0.0,-99.9,0.0,24.5,1.3,73.0,71.8,58.0,1.2,72.3,78.4,56.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.5,73.0,71.0,56.7,0.0,-99.9,0.0,24.5
37,08/11/24 12:14:25.947,0.0,-99.9,0.0,24.5,1.3,73.5,68.6,58.6,1.3,72.8,75.3,56.7,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,1.5,73.7,65.5,57.3,0.0,-99.9,0.0,24.5
38,08/11/24 12:14:30.947,0.0,-99.9,0.0,24.6,1.3,73.9,65.9,59.1,1.3,73.4,71.0,57.1,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.5,74.4,60.8,57.7,0.0,-99.9,0.0,24.5
39,08/11/24 12:14:35.947,0.0,-99.9,0.0,24.6,1.4,74.3,63.5,59.3,1.3,73.7,70.2,57.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,1.6,74.5,60.8,57.9,0.0,-99.9,0.0,24.5
40,08/11/24 12:14:40.947,0.0,-99.9,0.0,24.6,1.4,74.4,63.9,59.4,1.3,74.1,67.5,57.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,1.6,74.9,58.4,57.9,0.0,-99.9,0.0,24.5
41,08/11/24 12:14:45.947,0.0,-99.9,0.0,24.6,1.3,74.6,63.1,59.3,1.2,74.1,68.2,57.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.5,74.9,59.2,57.9,0.0,-99.9,0.0,24.5
42,08/11/24 12:14:50.947,0.0,-99.9,0.0,24.6,1.3,74.6,63.9,59.4,1.2,74.1,69.4,57.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.5,75.1,58.4,58.1,0.0,-99.9,0.0,24.6
43,08/11/24 12:14:55.947,0.0,-99.9,0.0,24.6,1.2,74.7,64.3,59.4,1.2,74.1,70.6,57.6,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,0.0,-99.9,0.0,24.9,1.4,74.9,61.2,58.1,0.0,-99.9,0.0,24.6
44,08/11/24 12:15:00.947,0.0,-99.9,0.0,24.6,1.2,74.9,63.1,59.7,1.2,74.7,67.1,57.8,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,24.9,1.4,75.2,59.6,58.4,0.0,-99.9,0.0,24.6
45,08/11/24 12:15:05.947,0.0,-99.9,0.0,24.6,1.2,75.2,61.6,59.9,1.2,74.6,68.6,57.9,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.4,75.3,59.6,58.5,0.0,-99.9,0.0,24.6
46,08/11/24 12:15:10.947,0.0,-99.9,0.0,24.6,1.2,75.2,62.7,60.0,1.1,74.8,67.8,58.1,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.4,75.4,58.8,58.7,0.0,-99.9,0.0,24.6
47,08/11/24 12:15:15.947,0.0,-99.9,0.0,24.6,1.2,75.4,61.2,60.1,1.1,74.9,67.5,58.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.4,75.5,58.8,58.7,0.0,-99.9,0.0,24.6
48,08/11/24 12:15:20.947,0.0,-99.9,0.0,24.6,1.2,75.5,61.2,60.2,1.1,75.1,66.3,58.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.4,75.5,60.0,58.8,0.0,-99.9,0.0,24.7
49,08/11/24 12:15:25.947,0.0,-99.9,0.0,24.6,1.1,75.7,60.4,60.3,1.1,75.2,67.1,58.6,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,75.9,56.5,58.8,0.0,-99.9,0.0,24.7
50,08/11/24 12:15:30.947,0.0,-99.9,0.0,24.6,1.1,75.7,61.2,60.5,1.1,75.4,65.5,58.8,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,75.9,57.3,59.1,0.0,-99.9,0.0,24.7
51,08/11/24 12:15:35.947,0.0,-99.9,0.0,24.7,1.1,75.9,59.2,60.6,1.1,75.5,65.5,58.8,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,75.9,59.2,59.2,0.0,-99.9,0.0,24.7
52,08/11/24 12:15:40.947,0.0,-99.9,0.0,24.7,1.1,76.1,58.4,60.8,1.1,75.7,64.3,59.1,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,76.2,55.7,59.5,0.0,-99.9,0.0,24.7
53,08/11/24 12:15:45.947,0.0,-99.9,0.0,24.7,1.1,76.2,58.4,61.0,1.1,75.9,63.5,59.1,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,76.2,56.9,59.6,0.0,-99.9,0.0,24.7
54,08/11/24 12:15:50.963,0.0,-99.9,0.0,24.7,1.1,76.3,57.6,61.0,1.1,76.1,62.7,59.2,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,76.6,53.7,59.7,0.0,-99.9,0.0,24.8
55,08/11/24 12:15:55.963,0.0,-99.9,0.0,24.7,1.1,76.4,57.3,61.0,1.0,75.9,64.3,59.0,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,76.6,54.1,59.4,0.0,-99.9,0.0,24.8
56,08/11/24 12:16:00.963,0.0,-99.9,0.0,24.7,1.1,76.4,57.6,60.9,1.0,76.1,63.5,59.2,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.2,76.7,53.7,59.4,0.0,-99.9,0.0,24.8
57,08/11/24 12:16:05.963,0.0,-99.9,0.0,24.7,1.0,76.4,58.4,61.0,1.0,76.3,62.0,59.5,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.2,76.4,56.9,59.7,0.0,-99.9,0.0,24.8
58,08/11/24 12:16:10.963,0.0,-99.9,0.0,24.7,1.0,76.6,57.6,61.2,1.0,76.3,62.7,59.9,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,76.7,54.9,60.3,0.0,-99.9,0.0,24.8
59,08/11/24 12:16:15.963,0.0,-99.9,0.0,24.7,1.0,77.2,52.9,61.5,1.0,76.5,62.0,60.2,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,77.0,52.9,60.3,0.0,-99.9,0.0,24.8
60,08/11/24 12:16:20.963,0.0,-99.9,0.0,24.7,1.1,77.0,55.3,61.8,1.1,77.0,58.0,60.3,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,77.2,51.4,60.4,0.0,-99.9,0.0,24.9
61,08/11/24 12:16:25.963,0.0,-99.9,0.0,24.8,1.1,77.2,53.3,61.8,1.1,76.8,59.6,60.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.3,77.2,51.8,60.3,0.0,-99.9,0.0,24.9
62,08/11/24 12:16:30.979,0.0,-99.9,0.0,24.8,1.0,77.4,51.8,61.7,1.0,76.8,60.8,60.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.2,77.2,52.2,60.3,0.0,-99.9,0.0,24.9
63,08/11/24 12:16:35.994,0.0,-99.9,0.0,24.8,1.0,77.2,54.1,61.7,1.0,77.0,59.6,60.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.0,1.2,77.3,51.8,60.3,0.0,-99.9,0.0,24.9
64,08/11/24 12:16:40.994,0.0,-99.9,0.0,24.8,1.0,77.3,53.7,61.8,1.0,77.1,59.2,60.2,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.2,77.4,51.4,60.5,0.0,-99.9,0.0,24.9
65,08/11/24 12:16:45.994,0.0,-99.9,0.0,24.8,1.0,77.3,53.7,61.8,1.0,76.8,62.0,60.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.2,77.2,53.3,60.4,0.0,-99.9,0.0,24.9
66,08/11/24 12:16:50.994,0.0,-99.9,0.0,24.8,1.0,77.5,52.9,61.9,0.9,77.2,58.8,60.4,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.2,77.5,51.4,60.6,0.0,-99.9,0.0,24.9
67,08/11/24 12:16:55.994,0.0,-99.9,0.0,24.8,1.0,77.5,52.9,62.0,0.9,77.2,58.8,60.6,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.5,51.8,60.5,0.0,-99.9,0.0,25.0
68,08/11/24 12:17:00.994,0.0,-99.9,0.0,24.8,1.0,77.6,52.2,62.1,1.0,77.6,55.7,60.8,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.7,49.4,60.9,0.0,-99.9,0.0,25.0
69,08/11/24 12:17:05.994,0.0,-99.9,0.0,24.8,0.9,77.7,51.4,62.1,1.0,77.4,58.0,60.6,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.7,49.8,60.9,0.0,-99.9,0.0,25.0
70,08/11/24 12:17:10.994,0.0,-99.9,0.0,24.8,1.0,78.2,47.8,62.3,0.9,77.5,57.6,60.8,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.9,48.6,61.1,0.0,-99.9,0.0,25.0
71,08/11/24 12:17:15.994,0.0,-99.9,0.0,24.8,1.0,77.9,50.6,62.4,0.9,77.7,55.7,60.8,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.7,50.6,61.0,0.0,-99.9,0.0,25.0
72,08/11/24 12:17:20.994,0.0,-99.9,0.0,24.8,0.9,78.0,49.8,62.4,0.9,77.7,56.1,61.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,77.9,49.0,61.2,0.0,-99.9,0.0,25.0
73,08/11/24 12:17:25.994,0.0,-99.9,0.0,24.8,0.9,78.2,48.2,62.4,0.9,77.7,56.1,61.1,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.2,0.0,-99.9,0.0,25.1,1.1,78.1,47.8,61.2,0.0,-99.9,0.0,25.0
74,08/11/24 12:17:30.994,0.0,-99.9,0.0,24.9,0.9,78.2,47.8,62.6,0.9,77.8,56.1,61.2,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.1,1.1,78.0,48.6,61.4,0.0,-99.9,0.0,25.0
75,08/11/24 12:17:36.010,0.0,-99.9,0.0,24.9,0.9,78.2,48.2,62.7,0.9,78.0,54.1,61.3,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.1,1.1,78.0,49.0,61.4,0.0,-99.9,0.0,25.0
76,08/11/24 12:17:41.025,0.0,-99.9,0.0,24.8,0.9,78.5,46.3,62.7,0.9,78.1,53.7,61.3,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.1,1.1,78.1,48.2,61.4,0.0,-99.9,0.0,25.1
77,08/11/24 12:17:46.025,0.0,-99.9,0.0,24.9,0.9,78.2,48.2,62.7,0.9,78.2,52.9,61.1,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.2,47.1,61.0,0.0,-99.9,0.0,25.1
78,08/11/24 12:17:51.025,0.0,-99.9,0.0,24.9,0.9,78.3,47.8,62.6,0.9,77.7,57.3,61.1,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.0,49.4,61.2,0.0,-99.9,0.0,25.1
79,08/11/24 12:17:56.025,0.0,-99.9,0.0,24.9,0.9,78.4,47.5,62.7,0.8,78.0,54.5,61.1,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.2,47.5,61.5,0.0,-99.9,0.0,25.1
80,08/11/24 12:18:01.025,0.0,-99.9,0.0,24.9,0.9,78.7,44.7,62.8,0.8,78.1,54.1,61.6,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.2,47.8,61.9,0.0,-99.9,0.0,25.1
81,08/11/24 12:18:06.025,0.0,-99.9,0.0,24.9,0.9,78.7,44.7,63.0,0.9,78.7,49.0,61.8,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.1,78.5,45.1,61.9,0.0,-99.9,0.0,25.2
82,08/11/24 12:18:11.025,0.0,-99.9,0.0,24.9,0.9,78.9,43.1,63.0,0.9,78.6,50.6,61.8,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.1,78.6,44.3,61.9,0.0,-99.9,0.0,25.2
83,08/11/24 12:18:16.025,0.0,-99.9,0.0,24.9,0.9,78.7,45.1,63.0,0.9,78.7,49.8,61.6,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.5,45.5,61.7,0.0,-99.9,0.0,25.2
84,08/11/24 12:18:21.025,0.0,-99.9,0.0,24.9,0.9,78.8,44.3,63.0,0.9,78.2,53.7,61.6,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.5,45.9,61.9,0.0,-99.9,0.0,25.2
85,08/11/24 12:18:26.025,0.0,-99.9,0.0,25.0,0.9,78.5,47.1,62.9,0.8,78.2,53.7,61.4,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.5,45.9,61.9,0.0,-99.9,0.0,25.2
86,08/11/24 12:18:31.025,0.0,-99.9,0.0,24.9,0.9,78.6,46.3,62.9,0.8,78.4,52.2,61.8,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.8,43.5,62.1,0.0,-99.9,0.0,25.2
87,08/11/24 12:18:36.025,0.0,-99.9,0.0,25.0,0.9,78.6,46.7,62.9,0.9,78.5,51.8,61.9,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.8,43.5,61.9,0.0,-99.9,0.0,25.2
88,08/11/24 12:18:41.025,0.0,-99.9,0.0,25.0,0.9,78.5,47.1,62.9,0.9,78.6,51.4,61.9,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,25.3,0.0,-99.9,0.0,25.2,1.0,78.7,44.7,62.0,0.0,-99.9,0.0,25.2
